County,District,testAdministration,Subject,GradeLevel,StudentGroup,countMetStandardIncludingPP,PercentMetStandardIncludingPP
Douglas County,Bridgeport School District,SBA,ELA,5,All,11,17.1
Douglas County,Bridgeport School District,SBA,ELA,6,All,14,21.8
Douglas County,Bridgeport School District,SBA,ELA,7,All,18,30.5
Douglas County,Bridgeport School District,SBA,ELA,8,All,19,32.2
Douglas County,Bridgeport School District,SBA,ELA,11,All,39,78
Douglas County,Bridgeport School District,SBA,MATH,3,All,23,26.4
Douglas County,Bridgeport School District,SBA,MATH,4,All,13,18.3
Douglas County,Bridgeport School District,SBA,MATH,5,All,6,9.3
Douglas County,Bridgeport School District,SBA,MATH,6,All,10,15.6
Douglas County,Bridgeport School District,SBA,MATH,7,All,19,32.2
Douglas County,Bridgeport School District,SBA,MATH,8,All,12,20.3
Douglas County,Bridgeport School District,SBA,MATH,11,All,16,32
Douglas County,Bridgeport School District,AIM,ELA,3,All,,
Douglas County,Bridgeport School District,AIM,ELA,4,All,,
Douglas County,Bridgeport School District,AIM,ELA,5,All,,
Douglas County,Bridgeport School District,AIM,ELA,8,All,,
Douglas County,Bridgeport School District,AIM,Math,3,All,,
Douglas County,Bridgeport School District,AIM,Math,4,All,,
Douglas County,Bridgeport School District,AIM,Math,5,All,,
Douglas County,Bridgeport School District,AIM,Math,8,All,,
Douglas County,Bridgeport School District,AIM,Science,5,All,,
Douglas County,Bridgeport School District,AIM,Science,8,All,,
Douglas County,Bridgeport School District,EOC,Biology,10,All,23,28.7
Douglas County,Bridgeport School District,MSP,Science,5,All,7,10.9
Douglas County,Bridgeport School District,MSP,Science,8,All,27,45.7
Jefferson County,Brinnon School District,SBA,ELA,3,All,,
Jefferson County,Brinnon School District,SBA,ELA,4,All,,
Jefferson County,Brinnon School District,SBA,ELA,5,All,,
Jefferson County,Brinnon School District,SBA,ELA,6,All,,
Jefferson County,Brinnon School District,SBA,ELA,7,All,,
Jefferson County,Brinnon School District,SBA,ELA,8,All,,
Jefferson County,Brinnon School District,SBA,MATH,3,All,,
Jefferson County,Brinnon School District,SBA,MATH,4,All,,
Jefferson County,Brinnon School District,SBA,MATH,5,All,,
Jefferson County,Brinnon School District,SBA,MATH,6,All,,
Jefferson County,Brinnon School District,SBA,MATH,7,All,,
Jefferson County,Brinnon School District,SBA,MATH,8,All,,
Jefferson County,Brinnon School District,MSP,Science,5,All,,
Jefferson County,Brinnon School District,MSP,Science,8,All,,
Skagit County,Burlington-Edison School District,SBA,ELA,3,All,99,31.9
Skagit County,Burlington-Edison School District,SBA,ELA,4,All,68,25.6
Skagit County,Burlington-Edison School District,SBA,ELA,5,All,120,39.2
Skagit County,Burlington-Edison School District,SBA,ELA,6,All,118,39.5
Skagit County,Burlington-Edison School District,SBA,ELA,7,All,141,46.8
Skagit County,Burlington-Edison School District,SBA,ELA,8,All,131,47.9
Skagit County,Burlington-Edison School District,SBA,ELA,11,All,171,66
Skagit County,Burlington-Edison School District,SBA,MATH,3,All,111,35.8
Skagit County,Burlington-Edison School District,SBA,MATH,4,All,55,20.7
Skagit County,Burlington-Edison School District,SBA,MATH,5,All,92,30
Skagit County,Burlington-Edison School District,SBA,MATH,6,All,92,30.7
Skagit County,Burlington-Edison School District,SBA,MATH,7,All,118,39
Skagit County,Burlington-Edison School District,SBA,MATH,8,All,85,31.4
Skagit County,Burlington-Edison School District,SBA,MATH,11,All,93,36.7
Skagit County,Burlington-Edison School District,AIM,ELA,3,All,,
Skagit County,Burlington-Edison School District,AIM,ELA,5,All,,
Skagit County,Burlington-Edison School District,AIM,ELA,6,All,,
Skagit County,Burlington-Edison School District,AIM,ELA,7,All,,
Skagit County,Burlington-Edison School District,AIM,ELA,8,All,,
Skagit County,Burlington-Edison School District,AIM,ELA,11,All,,
Skagit County,Burlington-Edison School District,AIM,Math,3,All,,
Skagit County,Burlington-Edison School District,AIM,Math,5,All,,
Skagit County,Burlington-Edison School District,AIM,Math,6,All,,
Skagit County,Burlington-Edison School District,AIM,Math,7,All,,
Skagit County,Burlington-Edison School District,AIM,Math,8,All,,
Skagit County,Burlington-Edison School District,AIM,Math,11,All,,
Skagit County,Burlington-Edison School District,AIM,Science,5,All,,
Skagit County,Burlington-Edison School District,EOC,Biology,10,All,187,65.8
Skagit County,Burlington-Edison School District,MSP,Science,5,All,153,49.8
Skagit County,Burlington-Edison School District,MSP,Science,8,All,146,53.4
Clark County,Camas School District,SBA,ELA,3,All,363,74.2
Clark County,Camas School District,SBA,ELA,4,All,399,77.7
Clark County,Camas School District,SBA,ELA,5,All,486,84.2
Clark County,Camas School District,SBA,ELA,6,All,405,77.1
Clark County,Camas School District,SBA,ELA,7,All,452,82.1
Clark County,Camas School District,SBA,ELA,8,All,450,78.5
Clark County,Camas School District,SBA,ELA,11,All,461,88.9
Clark County,Camas School District,SBA,MATH,3,All,390,79.7
Clark County,Camas School District,SBA,MATH,4,All,373,72.7
Clark County,Camas School District,SBA,MATH,5,All,404,70
Clark County,Camas School District,SBA,MATH,6,All,376,71.6
Clark County,Camas School District,SBA,MATH,7,All,381,69.3
Clark County,Camas School District,SBA,MATH,8,All,412,71.9
Clark County,Camas School District,SBA,MATH,11,All,311,60.7
Clark County,Camas School District,AIM,ELA,3,All,,
Clark County,Camas School District,AIM,ELA,4,All,,
Clark County,Camas School District,AIM,ELA,5,All,,
Clark County,Camas School District,AIM,ELA,6,All,,
Clark County,Camas School District,AIM,ELA,7,All,,
Clark County,Camas School District,AIM,ELA,8,All,,
Clark County,Camas School District,AIM,ELA,11,All,,
Clark County,Camas School District,AIM,Math,3,All,,
Clark County,Camas School District,AIM,Math,4,All,,
Clark County,Camas School District,AIM,Math,5,All,,
Clark County,Camas School District,AIM,Math,6,All,,
Clark County,Camas School District,AIM,Math,7,All,,
Clark County,Camas School District,AIM,Math,8,All,,
Clark County,Camas School District,AIM,Math,11,All,,
Clark County,Camas School District,AIM,Science,5,All,,
Clark County,Camas School District,AIM,Science,8,All,,
Clark County,Camas School District,EOC,Biology,10,All,525,88.9
Clark County,Camas School District,MSP,Science,5,All,511,88.5
Clark County,Camas School District,MSP,Science,8,All,503,88.2
Clallam County,Cape Flattery School District,SBA,ELA,3,All,21,52.5
Clallam County,Cape Flattery School District,SBA,ELA,4,All,27,62.7
Clallam County,Cape Flattery School District,SBA,ELA,5,All,15,53.5
Clallam County,Cape Flattery School District,SBA,ELA,6,All,9,30
Clallam County,Cape Flattery School District,SBA,ELA,7,All,19,54.2
Clallam County,Cape Flattery School District,SBA,ELA,8,All,19,46.3
Clallam County,Cape Flattery School District,SBA,ELA,11,All,22,62.8
Clallam County,Cape Flattery School District,SBA,MATH,3,All,24,60
Clallam County,Cape Flattery School District,SBA,MATH,4,All,34,79
Clallam County,Cape Flattery School District,SBA,MATH,5,All,19,67.8
Clallam County,Cape Flattery School District,SBA,MATH,6,All,7,23.3
Clallam County,Cape Flattery School District,SBA,MATH,7,All,13,37.1
Clallam County,Cape Flattery School District,SBA,MATH,8,All,15,36.5
Clallam County,Cape Flattery School District,SBA,MATH,11,All,11,31.4
Clallam County,Cape Flattery School District,AIM,ELA,5,All,,
Clallam County,Cape Flattery School District,AIM,ELA,11,All,,
Clallam County,Cape Flattery School District,AIM,Math,5,All,,
Clallam County,Cape Flattery School District,AIM,Math,11,All,,
Clallam County,Cape Flattery School District,AIM,Science,5,All,,
Clallam County,Cape Flattery School District,EOC,Biology,10,All,25,71.4
Clallam County,Cape Flattery School District,MSP,Science,5,All,22,78.5
Clallam County,Cape Flattery School District,MSP,Science,8,All,20,50
Pierce County,Carbonado School District,SBA,ELA,3,All,,
Pierce County,Carbonado School District,SBA,ELA,4,All,,
Pierce County,Carbonado School District,SBA,ELA,5,All,,
Pierce County,Carbonado School District,SBA,ELA,6,All,12,70.5
Pierce County,Carbonado School District,SBA,ELA,7,All,,
Pierce County,Carbonado School District,SBA,ELA,8,All,,
Pierce County,Carbonado School District,SBA,MATH,3,All,,
Pierce County,Carbonado School District,SBA,MATH,4,All,,
Pierce County,Carbonado School District,SBA,MATH,5,All,,
Pierce County,Carbonado School District,SBA,MATH,6,All,13,76.4
Pierce County,Carbonado School District,SBA,MATH,7,All,,
Pierce County,Carbonado School District,SBA,MATH,8,All,,
Pierce County,Carbonado School District,MSP,Science,5,All,,
Pierce County,Carbonado School District,MSP,Science,8,All,,
Chelan County,Cascade School District,SBA,ELA,3,All,53,45.2
Chelan County,Cascade School District,SBA,ELA,4,All,70,67.3
Chelan County,Cascade School District,SBA,ELA,5,All,57,61.2
Chelan County,Cascade School District,SBA,ELA,6,All,59,64.8
Chelan County,Cascade School District,SBA,ELA,7,All,66,66
Chelan County,Cascade School District,SBA,ELA,8,All,72,71.2
Chelan County,Cascade School District,SBA,ELA,11,All,90,81.8
Chelan County,Cascade School District,SBA,MATH,3,All,63,53.8
Chelan County,Cascade School District,SBA,MATH,4,All,66,63.4
Chelan County,Cascade School District,SBA,MATH,5,All,50,53.7
Chelan County,Cascade School District,SBA,MATH,6,All,45,49.4
Chelan County,Cascade School District,SBA,MATH,7,All,54,54
Chelan County,Cascade School District,SBA,MATH,8,All,66,65.3
Chelan County,Cascade School District,SBA,MATH,11,All,42,38.1
Chelan County,Cascade School District,AIM,ELA,3,All,,
Chelan County,Cascade School District,AIM,Math,3,All,,
Chelan County,Cascade School District,EOC,Biology,10,All,68,66
Chelan County,Cascade School District,MSP,Science,5,All,69,74.1
Chelan County,Cascade School District,MSP,Science,8,All,80,79.2
Chelan County,CASHMERE SCHOOL DISTRICT,SBA,ELA,3,All,65,54.6
Chelan County,CASHMERE SCHOOL DISTRICT,SBA,ELA,4,All,79,64.2
Chelan County,CASHMERE SCHOOL DISTRICT,SBA,ELA,5,All,71,59.1
Chelan County,CASHMERE SCHOOL DISTRICT,SBA,ELA,6,All,71,65.1
Chelan County,CASHMERE SCHOOL DISTRICT,SBA,ELA,7,All,75,66.9
Chelan County,CASHMERE SCHOOL DISTRICT,SBA,ELA,8,All,94,71.2
Chelan County,CASHMERE SCHOOL DISTRICT,SBA,ELA,11,All,82,70.6
Chelan County,CASHMERE SCHOOL DISTRICT,SBA,MATH,3,All,79,66.3
Chelan County,CASHMERE SCHOOL DISTRICT,SBA,MATH,4,All,82,66.6
Chelan County,CASHMERE SCHOOL DISTRICT,SBA,MATH,5,All,55,45.4
Chelan County,CASHMERE SCHOOL DISTRICT,SBA,MATH,6,All,53,48.6
Chelan County,CASHMERE SCHOOL DISTRICT,SBA,MATH,7,All,65,58.5
Chelan County,CASHMERE SCHOOL DISTRICT,SBA,MATH,8,All,88,66.6
Chelan County,CASHMERE SCHOOL DISTRICT,SBA,MATH,11,All,50,42.7
Chelan County,CASHMERE SCHOOL DISTRICT,AIM,ELA,3,All,,
Chelan County,CASHMERE SCHOOL DISTRICT,AIM,ELA,4,All,,
Chelan County,CASHMERE SCHOOL DISTRICT,AIM,ELA,5,All,,
Chelan County,CASHMERE SCHOOL DISTRICT,AIM,ELA,6,All,,
Chelan County,CASHMERE SCHOOL DISTRICT,AIM,ELA,7,All,,
Chelan County,CASHMERE SCHOOL DISTRICT,AIM,Math,3,All,,
Chelan County,CASHMERE SCHOOL DISTRICT,AIM,Math,4,All,,
Chelan County,CASHMERE SCHOOL DISTRICT,AIM,Math,5,All,,
Chelan County,CASHMERE SCHOOL DISTRICT,AIM,Math,6,All,,
Chelan County,CASHMERE SCHOOL DISTRICT,AIM,Math,7,All,,
Chelan County,CASHMERE SCHOOL DISTRICT,AIM,Science,5,All,,
Chelan County,CASHMERE SCHOOL DISTRICT,EOC,Biology,10,All,97,80.8
Chelan County,CASHMERE SCHOOL DISTRICT,MSP,Science,5,All,78,65
Chelan County,CASHMERE SCHOOL DISTRICT,MSP,Science,8,All,94,71.2
Cowlitz County,Castle Rock School District,SBA,ELA,3,All,50,41.6
Cowlitz County,Castle Rock School District,SBA,ELA,4,All,50,65.7
Cowlitz County,Castle Rock School District,SBA,ELA,5,All,51,45.1
Cowlitz County,Castle Rock School District,SBA,ELA,6,All,36,40
Cowlitz County,Castle Rock School District,SBA,ELA,7,All,29,34.1
Cowlitz County,Castle Rock School District,SBA,ELA,8,All,40,48.1
Cowlitz County,Castle Rock School District,SBA,ELA,11,All,60,59.4
Cowlitz County,Castle Rock School District,SBA,MATH,3,All,47,39.4
Cowlitz County,Castle Rock School District,SBA,MATH,4,All,49,64.4
Cowlitz County,Castle Rock School District,SBA,MATH,5,All,38,33.6
Cowlitz County,Castle Rock School District,SBA,MATH,6,All,27,29.6
Cowlitz County,Castle Rock School District,SBA,MATH,7,All,32,37.6
Cowlitz County,Castle Rock School District,SBA,MATH,8,All,18,21.6
Cowlitz County,Castle Rock School District,SBA,MATH,11,All,9,8.7
Cowlitz County,Castle Rock School District,AIM,ELA,3,All,,
Cowlitz County,Castle Rock School District,AIM,ELA,5,All,,
Cowlitz County,Castle Rock School District,AIM,ELA,8,All,,
Cowlitz County,Castle Rock School District,AIM,Math,3,All,,
Cowlitz County,Castle Rock School District,AIM,Math,5,All,,
Cowlitz County,Castle Rock School District,AIM,Math,8,All,,
Cowlitz County,Castle Rock School District,AIM,Science,5,All,,
Cowlitz County,Castle Rock School District,AIM,Science,8,All,,
Cowlitz County,Castle Rock School District,EOC,Biology,10,All,70,70
Cowlitz County,Castle Rock School District,MSP,Science,5,All,70,62.5
Cowlitz County,Castle Rock School District,MSP,Science,8,All,49,60.4
Klickitat County,Centerville School District,SBA,ELA,3,All,6,60
Klickitat County,Centerville School District,SBA,ELA,4,All,8,66.6
Klickitat County,Centerville School District,SBA,ELA,5,All,6,42.8
Klickitat County,Centerville School District,SBA,ELA,6,All,,
Klickitat County,Centerville School District,SBA,ELA,7,All,,
Klickitat County,Centerville School District,SBA,ELA,8,All,,
Klickitat County,Centerville School District,SBA,MATH,3,All,6,60
Klickitat County,Centerville School District,SBA,MATH,4,All,6,50
Klickitat County,Centerville School District,SBA,MATH,5,All,6,42.8
Klickitat County,Centerville School District,SBA,MATH,6,All,,
Klickitat County,Centerville School District,SBA,MATH,7,All,,
Klickitat County,Centerville School District,SBA,MATH,8,All,,
Klickitat County,Centerville School District,MSP,Science,5,All,6,42.8
Klickitat County,Centerville School District,MSP,Science,8,All,,
Kitsap County,Central Kitsap School District,SBA,ELA,3,All,565,67.5
Kitsap County,Central Kitsap School District,SBA,ELA,4,All,507,62.2
Kitsap County,Central Kitsap School District,SBA,ELA,5,All,504,63.7
Kitsap County,Central Kitsap School District,SBA,ELA,6,All,545,61.9
Kitsap County,Central Kitsap School District,SBA,ELA,7,All,548,64.3
Kitsap County,Central Kitsap School District,SBA,ELA,8,All,559,63.5
Kitsap County,Central Kitsap School District,SBA,ELA,11,All,645,79.7
Kitsap County,Central Kitsap School District,SBA,MATH,3,All,559,66.7
Kitsap County,Central Kitsap School District,SBA,MATH,4,All,456,55.9
Kitsap County,Central Kitsap School District,SBA,MATH,5,All,395,50
Kitsap County,Central Kitsap School District,SBA,MATH,6,All,489,55.5
Kitsap County,Central Kitsap School District,SBA,MATH,7,All,470,55.1
Kitsap County,Central Kitsap School District,SBA,MATH,8,All,489,55.6
Kitsap County,Central Kitsap School District,SBA,MATH,11,All,230,28.7
Kitsap County,Central Kitsap School District,AIM,ELA,3,All,8,50
Kitsap County,Central Kitsap School District,AIM,ELA,4,All,12,70.5
Kitsap County,Central Kitsap School District,AIM,ELA,5,All,12,80
Kitsap County,Central Kitsap School District,AIM,ELA,6,All,,
Kitsap County,Central Kitsap School District,AIM,ELA,7,All,,
Kitsap County,Central Kitsap School District,AIM,ELA,8,All,12,80
Kitsap County,Central Kitsap School District,AIM,ELA,11,All,,
Kitsap County,Central Kitsap School District,AIM,Math,3,All,8,50
Kitsap County,Central Kitsap School District,AIM,Math,4,All,12,75
Kitsap County,Central Kitsap School District,AIM,Math,5,All,13,86.6
Kitsap County,Central Kitsap School District,AIM,Math,6,All,,
Kitsap County,Central Kitsap School District,AIM,Math,7,All,,
Kitsap County,Central Kitsap School District,AIM,Math,8,All,10,71.4
Kitsap County,Central Kitsap School District,AIM,Math,11,All,,
Kitsap County,Central Kitsap School District,AIM,Science,5,All,13,86.6
Kitsap County,Central Kitsap School District,AIM,Science,8,All,11,78.5
Kitsap County,Central Kitsap School District,EOC,Biology,10,All,684,78.8
